ISBN,Mean_Rating,Title,Author,Year,Publisher
0345302834,4.090909090909091,Castle Roogna #03,Piers Anthony,1981.0,Del Rey Books
0345303067,2.1641791044776117,2010: Odyssey Two,Arthur C. Clarke,1984.0,Del Rey Books
034530358X,1.0,Tender Warrior,Fern Michaels,1991.0,Ivy Books
0345304225,3.230769230769231,Spell for Chameleon Xanth,Piers Anthony,1981.0,Ballantine Books
034530456X,1.75,Night Mare #06,Piers Anthony,1983.0,Del Rey Books
0345304616,0.8,Fox's Earth,Anne Rivers Siddons,1991.0,Ballantine Books
0345305183,4.44,On a Pale Horse,Piers Anthony,1984.0,Ballantine Books
0345305507,2.090909090909091,The One Tree: The Second Chronicles of Thomas Covenant Book Two,Stephen R Donaldson,1983.0,Ballantine Books
0345305655,3.6,Town Like Alice,Nevil Shute Norway,1963.0,Ballantine Books
0345307615,4.6923076923076925,Split Infinity (Apprentice Adept (Paperback)),Piers Anthony,1982.0,Del Rey Books
0345307674,1.475,Return of the Jedi (Star Wars),James Kahn,1983.0,Del Rey Books
0345308239,5.4,March of Folly: From Troy to Vietnam,Barbara W. Tuchman,1992.0,Ballantine Books
0345308336,2.3,Wishsong of Shanarra 3,Terry Brooks,1985.0,Ballantine Books
0345308980,2.0,Foundation's Edge (Foundation Novels (Paperback)),ISAAC ASIMOV,1983.0,Del Rey
0345308999,3.8,Foundation (Foundation Novels (Paperback)),Isaac Asimov,1983.0,Del Rey Books
0345309049,1.8333333333333333,Making Peace With Your Parents: The Key to Enriching Your Life and All Your Relationships,Harold Bloomfield,1990.0,Ballantine Books
0345309197,2.4545454545454546,The Ladies of Mandrigyn (Unschooled Wizard 1),Barbara Hambly,1996.0,Ballantine Books
034530988X,3.116279069767442,Friday,Robert Heinlein,1988.0,Del Rey Books
0345309979,2.0,"Belgariad Part One (Eddings, David. , the Belgariad, Bk. 1.)",David Eddings,1982.0,Ballantine Books
0345310020,4.0,Chronicle of a Death Foretold,GABRIEL GARCIA MARQUEZ,1984.0,Ballantine Books
034531011X,0.9375,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, Book One)",Stephen R. Donaldson,1978.0,Del Rey Books
0345310292,1.6666666666666667,Illearth War / Thomas Covenant #02 (Chronicles of Thomas Covenant the Unbeliever),Stephen Donaldson,1978.0,Ballantine Books
034531042X,1.5833333333333333,Wounded Land (Second Chronicles of Thomas Covenant),Stephen R. Donaldson,1981.0,Del Rey Books
0345310799,1.04,Stallion Gate,Martin Cruz Smith,1987.0,Ballantine Books
0345311078,1.75,Dragon on a Pedestal,Piers Anthony,1983.0,Del Rey Books
0345311396,1.196078431372549,Private Screening,Richard North Patterson,1994.0,Ballantine Books
0345311485,2.5428571428571427,On the Beach,NEVIL SHUTE,1983.0,Ballantine Books
0345311779,0.6363636363636364,Sweet Death Kind Death (Kate Fansler Novels (Paperback)),Amanda Cross,1985.0,Ballantine Books
0345311809,3.25,Shibumi,Trevanian,1990.0,Ballantine Books
0345312007,1.6,The Tree of Hands,Ruth Rendell,1995.0,Fawcett Books
0345312015,1.2608695652173914,Hooligans,WILLIAM DIEHL,1985.0,Ballantine Books
034531221X,1.44,Lincoln,Gore Vidal,1985.0,Ballantine Books
0345313097,2.75,Crewel Lye,Piers Anthony,1985.0,Ballantine Books
0345313151,3.2641509433962264,Bearing an Hourglass (Incarnations of Immortality (Paperback)),Piers Anthony,1991.0,Del Rey Books
0345313216,2.625,The Source of Magic,Piers Anthony,1979.0,Del Rey Books
0345313755,3.227272727272727,Texas Fury,FERN MICHAELS,1989.0,Ballantine Books
0345313860,3.7427536231884058,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986.0,Ballantine Books
0345314255,2.6,Sword of Shannara,Terry Brooks,1995.0,Del Rey Books
0345314484,5.846153846153846,Dragonquest,Anne McCaffrey,1983.0,Del Rey Books
0345314867,2.0833333333333335,The Summer of Katya,Trevanian,1984.0,Ballantine Books
0345314999,1.3333333333333333,Mexico Set,Len Deighton,1990.0,Ballantine Books
0345315227,2.230769230769231,3001: The Final Odyssey,Arthur C. Clarke,1997.0,Ballantine Books
0345315588,2.642857142857143,Childhood's End,Arthur Charles Clarke,1983.0,Del Rey Books
0345315715,4.0,Robots of Dawn (Robots of Dawn),Isaac Asimov,1989.0,Del Rey Books
0345316002,3.1944444444444446,Killashandra,Anne McCaffrey,1993.0,Del Rey Books
034531607X,1.7692307692307692,Oral History,Lee Smith,1992.0,Ballantine Books
0345316509,2.6041666666666665,Job: A Comedy of Justice,Robert A. Heinlein,1990.0,Del Rey Books
0345316770,0.926829268292683,Almost Paradise,Susan Isaacs,1990.0,Ballantine Books
0345316991,2.217391304347826,White Gold Wielder Chronicles 3 (Second Chronicles of Thomas Covenant),Stephen R Donaldson,1984.0,Ballantine Books
0345317580,2.4210526315789473,Magic Kingdom for Sale - Sold! (Magic Kingdom of Landover),Terry Brooks,1990.0,Del Rey Books
0345317718,3.7,Spell for Chameleon #01,Piers Anthony,1981.0,Del Rey Books
0345318056,1.1,Garfield Loses His Feet (Garfield (Numbered Paperback)),JIM DAVIS,1984.0,Ballantine Books
0345318226,3.2,Misenchanted Sword,Lawrence Watt-Evans,1990.0,Del Rey Books
0345318854,4.382352941176471,With a Tangled Skein (Incarnations of Immortality (Paperback)),PIERS ANTHONY,1986.0,Del Rey
0345318862,2.022727272727273,Golem in the Gears (Xanth Novels (Paperback)),PIERS ANTHONY,1986.0,Del Rey
0345319281,2.0833333333333335,Garfield Makes It Big (Garfield (Numbered Paperback)),Jim Davis,1985.0,Ballantine Books
0345319656,2.1818181818181817,The Time of the Dark (The Darwath Trilogy Series),Barbara Hambly,1988.0,Del Rey Books
0345319672,2.0476190476190474,The Ballad of Typhoid Mary,J.F. Federspiel,1985.0,Ballantine Books
0345319958,1.6363636363636365,Dinosaur Planet,Anne McCaffrey,1990.0,Del Rey Books
0345320115,4.384615384615385,Garfield Sits Around the House (Garfield (Numbered Paperback)),JIM DAVIS,1984.0,Ballantine Books
0345320239,3.4375,Splinter of the Mind's Eye: From the Adventures of Luke Skywalker,Alan Dean Foster,1994.0,Del Rey Books
0345320654,1.6666666666666667,The Integral Trees,Larry Niven,1989.0,Del Rey Books
0345321200,2.466666666666667,Diet for a Small Planet (20th Anniversary Edition),Frances Moore Lappe,1992.0,Ballantine Books
0345321383,2.6315789473684212,Bridge of Birds,Barry Hughart,1990.0,Del Rey Books
0345322215,5.260869565217392,Wielding a Red Sword (Incarnations of Immortality (Paperback)),Piers Anthony,1987.0,Del Rey Books
0345322231,4.451612903225806,Being a Green Mother (Incarnations of Immortality (Paperback)),Piers Anthony,1990.0,Del Rey Books
0345322401,1.5714285714285714,Songs of Distant Earth,Arthur C. Clarke,1991.0,Del Rey Books
0345323211,0.45454545454545453,Tough Guys Don't Dance,Norman Mailer,1985.0,Ballantine Books
0345323440,3.3846153846153846,Footfall,Larry Niven,1996.0,Del Rey Books
0345323750,3.5,The Life and Loves of a She-Devil,Fay Weldon,1993.0,Ballantine Books
034532532X,1.2142857142857142,The Lasko Tangent,Richard North Patterson,1994.0,Ballantine Books
0345325680,1.2307692307692308,The Good War: An Oral History of World War Two,Studs Terkel,1995.0,Ballantine Books
0345325818,3.98,The Silmarillion,J.R.R. TOLKIEN,1985.0,Del Rey
0345326342,3.3076923076923075,Garfield Rolls on (Garfield (Numbered Paperback)),Jim Davis,1988.0,Ballantine Books
0345326490,2.259259259259259,Desert Solitaire,Edward Abbey,1990.0,Ballantine Books
0345327454,1.6666666666666667,Thai Horse,William Diehl,1997.0,Ballantine Books
0345327462,2.2142857142857144,An Unkindness of Ravens,Ruth Rendell,1993.0,Fawcett Books
0345327772,1.3888888888888888,Killing Orders,Sara Paretsky,1986.0,Ballantine Books
0345327861,3.870967741935484,Crystal Singer,Anne McCaffrey,1982.0,Del Rey Books
0345328396,1.5625,The Red Fox,Anthony Hyde,1988.0,Ballantine Books
0345328949,2.0,Robots and Empire,Isaac Asimov,1991.0,Del Rey Books
0345329341,1.6363636363636365,The Witches of Wenshar (Unschooled Wizard 2),Barbara Hambly,1993.0,Del Rey Books
0345329457,2.5833333333333335,At the Mountains of Madness and Other Tales,H. P. Lovecraft,1990.0,Del Rey Books
0345329821,3.727272727272727,Raney,Clyde Edgerton,1992.0,Ballantine Books
0345330129,1.9333333333333333,The Door into Summer,Robert A. Heinlein,1993.0,Del Rey Books
0345330145,3.764705882352941,The Puppet Masters,Robert A. Heinlein,1994.0,Del Rey Books
0345330455,2.0,Garfield's Halloween Adventure (Formerly Titled Garfield in Disguise),Jim Davis,1985.0,Ballantine Books
0345331001,1.5714285714285714,Texas Heat,Fern Michaels,1994.0,Ivy Books
0345331354,3.6,Cosmos,Carl Sagan,1993.0,Ballantine Books
0345332636,1.3888888888888888,A Short History of a Small Place,T.R. Pearson,1991.0,Ballantine Books
0345332687,1.1428571428571428,London Match,Len Deighton,1989.0,Ballantine Books
0345333152,3.6923076923076925,The Straight Dope: A Compendium of Human Knowledge,Cecil Adams,1986.0,Ballantine Books
0345333578,1.3125,Palm Beach,Pat Booth,1992.0,Ballantine Books
0345333756,3.409090909090909,Staggerford (Mysteries & Horror),Jon Hassler,1990.0,Ballantine Books
0345333810,0.2631578947368421,No Word from Winifred (Kate Fansler Novels (Paperback)),AMANDA CROSS,1987.0,Fawcett
0345333926,3.404255319148936,Ringworld,Larry Niven,1990.0,Del Rey Books
0345334019,1.0862068965517242,Escape the Night,Richard North Patterson,1995.0,Ballantine Books
0345334302,2.625,Ringworld Engineers,Larry Niven,1990.0,Del Rey Books
0345334310,4.541666666666667,The Ship Who Sang,Anne McCaffrey,1993.0,Del Rey Books
0345334531,2.569620253164557,Feast of All Saints,Anne Rice,1986.0,Ballantine Books
0345335082,3.857142857142857,Dragonquest (Dragonquest),Anne McCaffrey,1990.0,Del Rey Books
0345335236,3.0,Frugal Gourmet,Jeff Smith,1987.0,Ballantine Books
0345335287,2.0416666666666665,The Black Unicorn (Magic Kingdom of Landover Novel),Terry Brooks,1990.0,Del Rey Books
0345335406,1.6206896551724137,Texas Rich,FERN MICHAELS,1987.0,Ballantine Books
0345335457,3.75,"Magician's Gambit (The Belgariad, Book 3)",David Eddings,1995.0,Del Rey Books
0345335465,3.6607142857142856,Dragonflight (Dragonriders of Pern Trilogy (Paperback)),Anne McCaffrey,1991.0,Del Rey Books
0345335511,3.2708333333333335,"Pawn of Prophecy (The Belgariad, Book 1)",David Eddings,1990.0,Del Rey Books
0345335651,3.1794871794871793,"Queen of Sorcery (The Belgariad, Book 2)",David Eddings,1989.0,Del Rey Books
0345335708,4.285714285714286,"Castle of Wizardry (The Belgariad, Book 4)",David Eddings,1991.0,Del Rey Books
0345336038,3.4285714285714284,To Ride Pegasus,Anne McCaffrey,1991.0,Del Rey Books
0345336062,4.25,Smith of Wootton Major and Farmer Giles of Ham,J. R. R. Tolkien,1991.0,Del Rey Books
0345336194,1.3333333333333333,Peter the Great: His Life and World,Robert K. Massie,1996.0,Ballantine Books
0345336275,1.8571428571428572,Foundation (Foundation Series ; Bk 1),Isaac Asimov,1986.0,Del Rey Books
0345336615,4.7272727272727275,The Tomb and Other Tales,Howard Phillips Lovecraft,1981.0,Del Rey Books
0345337638,2.9166666666666665,"The Silicon Mage (Windrose Chronicles, Book 2)",Barbara Hambly,1988.0,Del Rey Books
0345337646,1.8421052631578947,"The Silent Tower (Windrose Chronicles, Book 1)",Barbara Hambly,1995.0,Del Rey Books
0345337662,3.31390134529148,Interview with the Vampire,Anne Rice,1993.0,Ballantine Books
0345338545,3.36,Follow the River,James Alexander Thom,1996.0,Ballantine Books
0345338588,4.108695652173913,"On a Pale Horse (Incarnations of Immortality, Bk. 1)",Piers Anthony,1989.0,Del Rey Books
0345338715,3.225806451612903,"Enchanters' End Game (The Belgariad, Book 5)",David Eddings,1988.0,Del Rey Books
0345339495,4.116279069767442,Nerilka's Story (Dragonriders of Pern (Paperback)),Anne McCaffrey,1995.0,Del Rey Books
0345339681,4.696682464454977,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986.0,Del Rey
0345339703,4.228426395939087,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J.R.R. TOLKIEN,1986.0,Del Rey
0345339711,4.098039215686274,"The Two Towers (The Lord of the Rings, Part 2)",J.R.R. TOLKIEN,1986.0,Del Rey
0345339738,4.071895424836601,"The Return of the King (The Lord of the Rings, Part 3)",J.R.R. TOLKIEN,1986.0,Del Rey
0345339967,3.230769230769231,Foundation and Earth,Isaac Asimov,1990.0,Del Rey Books
0345340418,1.75,Death in a Tenured Position (Kate Fansler Novels (Paperback)),Amanda Cross,1995.0,Fawcett Books
0345340833,2.6153846153846154,Adrift: Seventy-Six Days Lost at Sea,Steven Callahan,1991.0,Ballantine Books
0345340892,2.0,Wishcraft : How to Get What You Really Want,Barbara Sher,1986.0,Ballantine Books
0345340906,3.076923076923077,That's Not What I Meant: How Conversational Style Makes or Breaks Relationships,Deborah Tannen,1991.0,Ballantine Books
0345341201,1.0,Sins of Omission,FERN MICHAELS,1989.0,Ivy Books
0345341228,0.631578947368421,Sins of the Flesh,Fern Michaels,1990.0,Ivy Books
0345341678,3.75,The White Dragon (Dragonriders of Pern Vol 3),ANNE MCCAFFREY,1986.0,Del Rey
0345341988,1.7777777777777777,Death Notes,Ruth Rendell,1994.0,Fawcett Books
0345342569,3.0714285714285716,Shoeless Joe,W. P. Kinsella,1989.0,Ballantine Books
0345342968,4.092369477911647,Fahrenheit 451,RAY BRADBURY,1987.0,Del Rey
0345343581,3.1875,Kate Vaiden,Reynolds Price,1991.0,Ballantine Books
0345344464,3.0588235294117645,Milagro Beanfield War,John Treadwell Nichols,1990.0,Ballantine Books
0345345053,4.421052631578948,A Sand County Almanac (Outdoor Essays & Reflections),Aldo Leopold,1990.0,Ballantine Books
0345345061,3.090909090909091,The Tolkien Reader,J. R. R. Tolkien,1989.0,Del Rey Books
0345345738,0.3877551020408163,Women in His Life,Barbara Taylor Bradford,1994.0,Ballantine Books
0345345991,2.6923076923076925,Crewel Lye (Magic of Xanth),PIERS ANTHONY,1987.0,Del Rey
0345346297,2.727272727272727,The Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,1989.0,Ballantine Books
0345346491,3.484848484848485,Walking Across Egypt,Clyde Edgerton,1989.0,Ballantine Books
0345346602,0.8,A Summons to Memphis,Peter Hillsman Taylor,1993.0,Ballantine Books
0345346904,3.0,Gateway (Heechee Saga),Frederik Pohl,1990.0,Del Rey Books
0345346971,2.8076923076923075,Mirror of Her Dreams (Mordant's Need),STEPHEN R. DONALDSON,1987.0,Del Rey
0345347226,2.9565217391304346,Bitter Medicine,Sara Paretsky,1990.0,Ballantine Books
0345347536,3.28,A Spell for Chameleon (Xanth Novels (Paperback)),Piers Anthony,1987.0,Del Rey Books
0345347951,2.707317073170732,Childhood's End,Arthur C. Clarke,1987.0,Del Rey Books
0345348036,3.601503759398496,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,WILLIAM GOLDMAN,1987.0,Del Rey
0345348109,2.4597701149425286,The Killer Angels,Michael Shaara,1993.0,Ballantine Books
0345348656,2.0689655172413794,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, Book 1)",Stephen R. Donaldson,1984.0,Del Rey Books
0345348664,2.4,The Illearth War (Chronicles of Thomas Covenant the Unbeliever),Stephen R. Donaldson,1989.0,Del Rey Books
0345348672,3.375,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book 3)",Stephen R. Donaldson,1993.0,Del Rey Books
0345348699,2.4545454545454546,"The One Tree (The Second Chronicles of Thomas Covenant, Book 2)",Stephen R. Donaldson,1993.0,Del Rey Books
0345349342,4.333333333333333,Juxtaposition (Apprentice Adept (Paperback)),Piers Anthony,1991.0,Del Rey Books
0345349350,2.8181818181818183,Get Off the Unicorn,Anne McCaffrey,1984.0,Del Rey Books
0345349369,2.5384615384615383,Dragon on a Pedestal (Xanth Novels (Paperback)),Piers Anthony,1990.0,Del Rey Books
0345350472,4.65625,Blade Runner: (Do Androids Dream of Electric Sheep),Philip K. Dick,1990.0,Del Rey Books
0345350480,2.0476190476190474,Castle Roogna (Xanth Novels (Paperback)),Piers Anthony,1989.0,Del Rey Books
0345350499,3.7320261437908497,The Mists of Avalon,MARION ZIMMER BRADLEY,1987.0,Del Rey
0345350502,1.7272727272727273,The Dragon and the George,Gordon R. Dickson,1981.0,Del Rey Books
0345350588,3.9473684210526314,Source of Magic (Xanth Novels (Paperback)),Piers Anthony,1990.0,Del Rey Books
0345350685,3.641509433962264,The Autobiography of Malcolm X,Malcolm X,1989.0,Ballantine Books
0345350804,5.636363636363637,The Best of H. P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft,1987.0,Del Rey
0345351525,2.589958158995816,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993.0,Ballantine Books
0345351738,0.5,2061: Odyssey Three,Arthur C. Clarke,1988.0,Ballantine Books
0345351959,2.7083333333333335,Willow: A Novel,Wayland Drew (Adapter),1988.0,Del Rey Books
0345352181,0.0,Malibu,Pat Booth,1993.0,Ballantine Books
0345352459,5.090909090909091,Blue Adept (Apprentice Adept (Paperback)),Piers Anthony,1991.0,Del Rey Books
0345352467,2.238095238095238,Centaur Aisle (Xanth Novels (Paperback)),Piers Anthony,1990.0,Del Rey Books
0345352661,2.658536585365854,Guardians of the West (Book 1 of the Malloreon),David Eddings,1988.0,Del Rey Books
0345353145,2.588607594936709,Sphere,MICHAEL CRICHTON,1988.0,Ballantine Books
0345353404,1.1538461538461537,Caught Dead in Philadelphia,Gillian Roberts,1990.0,Fawcett Books
0345353617,2.9166666666666665,The Women's Room,Marilyn French,1977.0,Ballantine Books
0345353625,1.3214285714285714,Her Mother's Daughter,Marilyn French,1990.0,Ballantine Books
0345353730,2.0,Tunnel in the Sky,Robert A. Heinlein,1987.0,Del Rey
0345353749,1.8888888888888888,A Town Like Alice,Nevil Shute,1991.0,Ballantine Books
0345353889,3.5454545454545454,Garfield Rounds Out (Garfield (Numbered Paperback)),JIM DAVIS,1988.0,Ballantine Books
0345354575,1.0,Homeplace,Anne Rivers Siddons,1988.0,Ballantine Books
0345354613,2.6853932584269664,Eaters of the Dead,MICHAEL CRICHTON,1988.0,Ballantine Books
0345354621,2.3255813953488373,The Terminal Man,Michael Crichton,1988.0,Ballantine Books
0345354648,1.6136363636363635,Five Patients,MICHAEL CRICHTON,1989.0,Ballantine Books
0345354893,1.4,The Question of Max (Kate Fansler Novels (Paperback)),AMANDA CROSS,1987.0,Fawcett
0345354915,3.75,Split Infinity (Apprentice Adept (Paperback)),PIERS ANTHONY,1987.0,Del Rey
0345354923,2.4166666666666665,"Ogre, Ogre (Xanth Novels (Paperback))",PIERS ANTHONY,1987.0,Del Rey
0345354931,4.166666666666667,Night Mare (Xanth Novels (Paperback)),Piers Anthony,1990.0,Del Rey Books
0345356365,2.15625,The Wishsong of Shannara,Terry Brooks,1992.0,Del Rey Books
0345356535,3.3548387096774195,Sick of Shadows,Sharyn McCrumb,1989.0,Ballantine Books
0345356578,2.88,A Man Rides Through (Man Rides Through),Stephen Donaldson,1990.0,Del Rey Books
0345357116,2.6,Unfinished Tales: The Lost Lore of Middle-earth,J. R. R. Tolkien,1988.0,Del Rey Books
0345358031,1.3703703703703705,Shining Through,Susan Isaacs,1992.0,Ballantine Books
0345358791,3.057142857142857,2061: Odyssey Three,Arthur C. Clarke,1991.0,Del Rey Books
0345358805,2.962962962962963,King of the Murgos (Malloreon (Paperback Random House)),David Eddings,1995.0,Del Rey Books
